SSC ID,Station Name,Country,Latitude,Longitude,IOC code,PTWC code,GLOSS ID,UHSLC ID,PSMSL ID,SONEL GPS,SONEL TG,Details,Edit
SSC-tasu,Tasucu,Turkey,36.28,33.84,,,,,2018,,,[details],[edit]
SSC-taut,Port of Tauranga,New Zealand,-37.64,176.18,taut,taut,,73,"1590, 978",,,[details],[edit]
SSC-tawa,Tawau,Malaysia,4.23,117.88,,,,385,1734,2650,2649,[details],[edit]
SSC-tbot,Terborg,Germany,53.29,7.4,,,,,,2539,2540,[details],[edit]
SSC-tcms,Hsinchu,China,24.8,120.99,,,,,,"2462, 2469",,[details],[edit]
SSC-tdcu,Tristan da Cunha,United Kingdom,-37.05,-12.3,tdcu,tdca,266.0,,2164,,1990,[details],[edit]
SSC-tega,Tegal,Indonesia,-6.85,109.12,,,,,295,,,[details],[edit]
SSC-tehn,Tehran,Iran,35.7,51.33,,,,,,2464,,[details],[edit]
SSC-tejn,Tejn,Denmark,55.25,14.84,,,,,1812,3579,3578,[details],[edit]
SSC-tekn,Teknaf,Bangladesh,20.88,92.3,,,,137,1580,,,[details],[edit]
SSC-tela,Tela Harbor,Honduras,15.78,-87.45,tela,tela,,,,,,[details],[edit]
SSC-telav,Tel Aviv,Israel,32.08,34.77,,,,,"1880, 2147",2617,2616,[details],[edit]
SSC-telc,Telchac,Mexico,21.34,-89.31,telc,telc,,,2178,,,[details],[edit]
SSC-telu,Telukdalam,Indonesia,0.55,97.82,telu,teda,,913,,2935,2934,[details],[edit]
SSC-tema,Tema,Ghana,5.62,0.0,,,,,1049,,,[details],[edit]
SSC-temb,Tembilahan,Indonesia,-0.33,103.15,,,,,329,,,[details],[edit]
SSC-tene,"Tenerife, Santa Cruz",Spain,28.48,-16.24,tene,,,228,"1803, 292, 303","2546, 3138","2548, 2780",[details],[edit]
SSC-teri,Teriberka,Russia,69.2,35.12,,,,,2028,,,[details],[edit]
SSC-term,Termisa,Brazil,-4.82,-37.05,,,,284,1851,,,[details],[edit]
SSC-tern,Terney,Russia,45.08,136.6,,,,,560,,,[details],[edit]
SSC-terp,Terpiai-tumsa,Russia,73.55,118.67,,,,,790,,,[details],[edit]
SSC-thes,Thessaloniki,Greece,40.63,22.93,,,,,373,"2574, 2575",2573,[details],[edit]
SSC-thev,Thevenard,Australia,-32.15,133.64,thev,thev,308.0,128,"1169, 386",649,2733,[details],[edit]
SSC-thio,Thio,New Caledonia,-21.61,166.24,thio,thio,,,1538,3564,3563,[details],[edit]
SSC-thul,Thule (Pituffik),Denmark,76.54,-68.86,thul,,343.0,808,2169,"2228, 853, 854",2004,[details],[edit]
SSC-thur,Thursday Island,Australia,-10.58,142.22,,,,,"1570, 1576, 262",,,[details],[edit]
SSC-tiba,Tiba,Japan,35.57,140.05,,,,,1063,,,[details],[edit]
SSC-tidb,Tidbinbilla,Australia,-35.4,148.98,,,,,,855,,[details],[edit]
SSC-tiks,Tiksi (Tiksi Bukhta),Russia,71.67,128.75,,,313.0,,569,856,2500,[details],[edit]
SSC-tilb,Tilbury,United Kingdom,51.47,0.37,,,,,335,,,[details],[edit]
SSC-tima,Timaru Harbour,New Zealand,-44.38,171.25,,,,665,998,,,[details],[edit]
SSC-timm,Timmiarmiut,Greenland,62.54,-42.29,,,,,,2478,,[details],[edit]
SSC-tini,Tinian,Northern Mariana Islands,14.97,145.62,,,,698,1786,,,[details],[edit]
SSC-tiom,Pulau Tioman,Malaysia,2.8,104.13,,,,323,1678,,,[details],[edit]
SSC-tjls,Tanjung Lesung,Indonesia,-6.48,105.66,tjls,tanj,,416,,2941,2940,[details],[edit]
SSC-tnbl,Tanahbala,Indonesia,-0.53,98.5,tnbl,tana,,,,,,[details],[edit]
SSC-tnpr,Teignmouth Pier,United Kingdom,50.54,-3.49,tnpr,,,,,,,[details],[edit]
SSC-tntg,Puerto de la Cruz,Spain,28.42,-16.55,,,,,,2551,2552,[details],[edit]
SSC-toama,Toamasina,Madagascar,-18.16,49.43,toama,toam,,,,,,[details],[edit]
SSC-toba,Toba,Japan,34.47,136.85,,,,,"1439, 627",,,[details],[edit]
SSC-tobe,Tobermory,United Kingdom,56.62,-6.06,tobe,,,,1491,,,[details],[edit]
SSC-tobi,Tobishima,Japan,39.19,139.55,,,,,1866,616,2172,[details],[edit]
SSC-toco,Tocopilla_CL,Chile,-22.09,-70.21,"toco2, toco3",toco,,,,,,[details],[edit]
SSC-tofi,Tofino,Canada,49.15,-125.91,"tfbc, tofi",tfbc,156.0,542,165,"2038, 866",2249,[details],[edit]
SSC-toku,Tokuyama,Japan,34.03,131.8,,,,,"1210, 669",,,[details],[edit]
SSC-toky,Tokyo,Japan,35.67,139.77,,,,,"1222, 1545, 673, 881",,,[details],[edit]
SSC-tokyt,"Tokyo, Tohyo",Japan,35.57,139.83,,,,,1949,,,[details],[edit]
SSC-tolk,Tolkmicko,Poland,54.32,19.53,,,,,1208,,,[details],[edit]
SSC-toma,Tomakomai,Japan,42.63,141.63,,,,,1401,,,[details],[edit]
SSC-tomb,Tombouctou,Mali,16.73,357.0,,,,,,2572,,[details],[edit]
SSC-tong,Tongyeong,South Korea,34.83,128.43,,,,,1446,3122,3121,[details],[edit]
SSC-topl,Palmas,Brazil,-10.17,-49.33,,,,,,3085,,[details],[edit]
SSC-topo,Topolobampo,Mexico,25.6,-109.05,,,,676,793,3593,3592,[details],[edit]
SSC-torr,Torre Del Greco,Italy,40.78,14.37,,,,,1653,,,[details],[edit]
SSC-tors,Torshavn,Denmark,62.02,-6.77,,,237.0,,839,"2560, 930",2243,[details],[edit]
SSC-tort,Tortola,British Virgin Islands,18.42,-64.61,tort,tort,,,,,,[details],[edit]
SSC-tosa,Tosa Shimizu,Japan,32.78,132.97,tosa,tosa,,,815,,,[details],[edit]
SSC-toul,Toulon,France,43.12,5.91,"toul, toul2",toul,,,980,,1852,[details],[edit]
SSC-toya,Toyama,Japan,36.46,137.14,toya,toya,325.0,349,1389,802,2136,[details],[edit]
SSC-tpfl,Trident Pier,United States,28.42,-80.59,tpfl,tpfl,,774,2123,"3110, 3111",3109,[details],[edit]
SSC-tpnj,Tacony Palmyra Brg,United States,40.01,-75.04,,tpnj,,,,,,[details],[edit]
SSC-trab,Trabzon,Turkey,41.0,39.72,,,,,"1927, 800",859,2219,[details],[edit]
SSC-trav,Travemunde,Germany,53.96,10.87,,,,,13,,,[details],[edit]
SSC-treg,Tregde,Norway,58.0,7.57,treg,,321.0,804,302,2036,2262,[details],[edit]
SSC-tren,Trenton,United States,40.19,-74.76,,,,,1654,,,[details],[edit]
SSC-treo,Trefoldighedens O,Greenland,64.28,-41.38,,,,,,2476,,[details],[edit]
SSC-trib,Tribeni,India,22.98,88.4,,,,,1002,,,[details],[edit]
SSC-trin,Trinconmalee,Sri Lanka,8.56,81.2,trin,trna,,,,,,[details],[edit]
SSC-trind,Trindade Island,Brazil,-20.5,-29.3,,,265.0,204,"1385, 1993",,2885,[details],[edit]
SSC-trinr,Trinidad,United States,41.06,-124.15,,,,,1980,,,[details],[edit]
SSC-trnt,Taranto,Italy,40.48,17.22,TA18,,,,"103, 2095",,,[details],[edit]
SSC-troi,Trois-rivieres,Canada,46.33,-72.55,,,,,126,,,[details],[edit]
SSC-trom,Tromso,Norway,69.65,18.96,,,,,680,"861, 862",2224,[details],[edit]
SSC-tron,Trondheim,Norway,63.43,10.43,,,,,"1748, 34",860,"2266, 2778",[details],[edit]
SSC-trst,Trieste,Italy,45.65,13.76,TR22,,340.0,829,"154, 2099","2042, 2596","2254, 2594, 2595, 3447",[details],[edit]
SSC-trze,Trzebiez,Poland,53.67,14.52,,,,,1207,,,[details],[edit]
SSC-tsaw,Tsawwassen,Canada,49.0,-123.13,,,,,1341,,,[details],[edit]
SSC-tsim,Tsim Bei Tsui,Hong Kong,22.49,114.01,,,,,1366,,,[details],[edit]
SSC-tskb,Tsukuba Rogue Site,Japan,36.11,140.09,,,,,,863,,[details],[edit]
SSC-tuas,Tuas (West Jurong),Singapore,1.28,103.67,,,,,1894,,,[details],[edit]
SSC-tuba,Tuban,Indonesia,-6.88,112.05,,,,,348,,,[details],[edit]
SSC-tubua,Tubuaï,France,-23.34,-149.48,tubua,tubu,,,2217,2268,2258,[details],[edit]
SSC-tuca,Grand Turk Island,Turks and Caicos Islands,21.43,71.15,tuca,tuca,,,,,,[details],[edit]
SSC-tudy,Port-Tudy,France,47.64,-3.45,tudy,,,,1247,3178,3160,[details],[edit]
SSC-tukt,Tuktoyaktuk,Canada,69.42,-132.97,,,,,1000,864,2097,[details],[edit]
SSC-tule,Tulear,Madagascar,-23.38,43.67,,,,,1058,,,[details],[edit]
SSC-tuma,Nantucket Island,United States,41.28,-70.1,,tuma,,743,1111,,,[details],[edit]
SSC-tumc,Tumaco,Colombia,1.82,-78.73,"tumc, tumc2",tumc,171.0,303,639,2047,2394,[details],[edit]
SSC-turi,Turiamo,Venezuela,10.45,-67.85,,,,,1953,,,[details],[edit]
SSC-turk,Turku / Abo,Finland,60.43,22.1,,,,,239,2591,2590,[details],[edit]
SSC-turkh,Turkey Point,United States,29.92,-84.51,,,,,1714,,,[details],[edit]
SSC-turt,Turtle Head,Australia,-10.52,142.21,,,,,1749,,,[details],[edit]
SSC-tuti,Tuticorin,India,8.75,78.2,,,,,1072,,,[details],[edit]
SSC-tuxp,Tuxpan,Mexico,20.97,-97.4,tuxp,tuxp,,,918,,,[details],[edit]
SSC-tvar,Tvarminne,Finland,59.85,23.25,,,,,238,,,[details],[edit]
SSC-twtf,Taoyuan,China,24.95,121.16,,,,,,2472,,[details],[edit]
SSC-uade,Uadei,Russia,71.52,136.42,,,,,709,,,[details],[edit]
SSC-ubat,Ubatuba,Brazil,-23.5,-45.12,,,,,733,2039,2347,[details],[edit]
SSC-ubin,Ubin,Singapore,1.42,103.93,,,,,2068,,,[details],[edit]
SSC-ubli,Ubli,Croatia,42.75,16.83,,,,,1718,,,[details],[edit]
SSC-uchi,Uchiura,Japan,35.02,138.89,,,,,407,,,[details],[edit]
SSC-uedi,Uedinenia (Uedinenia Ostrov),Russia,77.5,82.2,,,,,707,,,[details],[edit]
SSC-ugle,Uglegorsk,Russia,49.08,142.07,ugle,ugle,,,1040,,,[details],[edit]
SSC-ugol,Ugolnaja Bay,Russia,63.03,179.42,,,,,892,,,[details],[edit]
SSC-ugor,Ugorskii Shar (Ugorskii Shar Proliv),Russia,69.82,60.75,,,,,622,,,[details],[edit]
SSC-ujun,Ujung Pandang,Indonesia,-5.1,119.4,,,,,277,,,[details],[edit]
SSC-ulab,Ulaanbataar,Mongolia,47.67,107.05,,,,,,867,,[details],[edit]
SSC-ulci,Ulcinj,Montenegro,41.92,19.2,,,,,751,,,[details],[edit]
SSC-ulla,Ullapool,United Kingdom,57.9,-5.16,ulla,,,,1112,3252,3251,[details],[edit]
SSC-ulle,Ulleung,South Korea,37.49,130.91,,,,,1490,,,[details],[edit]
SSC-ulsa,Ulsan,South Korea,35.5,129.39,,,,,997,2914,2913,[details],[edit]
SSC-uluk,Ulukhaktok (Formally Holman),Canada,71.23,-118.27,,,,,1930,698,2246,[details],[edit]
SSC-umms,Umm Said,Qatar,24.95,51.58,,,,,1962,,,[details],[edit]
SSC-unoj,Uno,Japan,34.49,133.95,,,,,812,,,[details],[edit]
SSC-unsa,Salta,Argentina,-24.73,-65.41,,,,,,868,,[details],[edit]
SSC-upan,Upang,Indonesia,-2.75,104.97,,,,,327,,,[details],[edit]
SSC-upmt,Cancun,Mexico,21.18,-86.81,,,,,,3007,3006,[details],[edit]
SSC-upol,Apia_Upolu,Samoa,-13.83,-171.76,upol,"apia, upol",,401,"1840, 743",831,2168,[details],[edit]
SSC-urag,Uragami,Japan,33.56,135.9,,,,,1090,3021,3020,[details],[edit]
SSC-urak,Urakawai,Japan,42.17,142.77,,,,,"1296, 869",,,[details],[edit]
SSC-uran,Urangan,Australia,-25.28,153.92,,,,,"2073, 929",,,[details],[edit]
SSC-usce,Usce Neretve,Croatia,43.02,17.45,,,,,1951,,,[details],[edit]
SSC-ushu,Ushuaia,Argentina,-54.82,-68.22,ushu,ushu,181.0,600,"1271, 1850, 874",2506,"2225, 2759",[details],[edit]
SSC-ustk,Ust-Kamchatsk,Russia,56.0,163.0,ustk,ustk,,,,,,[details],[edit]
SSC-ustka,Ust Kara,Russia,69.25,64.52,,,,,600,,,[details],[edit]
SSC-ustkw,Ustka,Poland,54.58,16.87,,,,,"182, 644",2602,2601,[details],[edit]
SSC-usto,Ust Olenek,Russia,73.0,119.87,,,,,610,,,[details],[edit]
SSC-util,Utila Island,Honduras,16.1,-86.89,util,,,,,,,[details],[edit]
SSC-utof,Uto,Finland,59.78,21.37,,,,,27,,,[details],[edit]
SSC-uwaj,Uwajima,Japan,33.23,132.55,,,,,"1212, 461",,,[details],[edit]
SSC-vaas,Vaasa,Finland,63.08,21.57,,,,,57,871,2322,[details],[edit]
SSC-vadi,Vadinar,India,22.45,69.68,,,,,1943,,,[details],[edit]
SSC-vads,Vadso,Norway,70.07,29.75,,,,,1257,,,[details],[edit]
SSC-vair,Vairao,France,-17.81,-149.3,vair,vair,,,2242,3243,3171,[details],[edit]
SSC-vald,Valdez,United States,61.13,-146.36,vald,vald,,562,1353,,,[details],[edit]
SSC-vale,Valencia,Spain,39.44,-0.31,vale,vale,,,1813,872,2190,[details],[edit]
SSC-valey,Valentin,Russia,43.15,134.25,,,,,478,,,[details],[edit]
SSC-valk,Valkarkai,Russia,70.08,170.93,,,,,792,,,[details],[edit]
SSC-valp,Valparaiso,Chile,-33.03,-71.63,"sho2, valp, valp2",valp,175.0,81,"1553, 1648, 499","3101, 873",2156,[details],[edit]
SSC-vanc,Vancouver,Canada,49.28,-123.12,vhbc,vhbc,,,175,,,[details],[edit]
SSC-vani,Vanimo,Papua New Guinea,-2.68,141.3,,,64.0,,,,,[details],[edit]
SSC-vanid,Vanino,Russia,49.08,140.23,,,,,720,,,[details],[edit]
SSC-vank,Vankarem,Russia,67.83,-175.83,,,,,607,,,[details],[edit]
SSC-vanu,Port Villa,Vanuatu,-17.76,168.31,vanu,"porv, vanu",348.0,46,"1464, 1841","3369, 874",2169,[details],[edit]
SSC-varb,Varberg,Sweden,57.1,12.22,,,,,73,,,[details],[edit]
SSC-vard,Vardø,Norway,70.33,31.1,vard,,323.0,805,"46, 524","3565, 875",2264,[details],[edit]
SSC-varn,Varna,Bulgaria,43.18,27.92,,,,,318,,,[details],[edit]
SSC-vati,"Vatia, Viti Levu",Fiji,-17.4,177.76,vati,vati,,,,,,[details],[edit]
SSC-vawa,Vancouver,United States,45.63,-122.7,,vawa,,,,,,[details],[edit]
SSC-veni,Venice,Italy,45.42,12.43,VE19,,,,"168, 2100, 218, 39, 87","2271, 3154, 876","2221, 2273, 2737, 2739",[details],[edit]
SSC-vent,Ventspils,Afghanistan,57.4,21.55,,,,,40,,,[details],[edit]
SSC-vera,Veracruz,Mexico,19.19,-96.12,"vera, vera2",vera,212.0,250,702,2955,2872,[details],[edit]
SSC-verav,Veraval,India,20.9,70.37,verav,,31.0,,770,,2803,[details],[edit]
SSC-vern,Vernadsky - Faraday,Antarctica,-65.25,-64.27,"ver1, vern",vern,188.0,700,913,2659,2658,[details],[edit]
SSC-vesl,Vesleskarvet,Antarctica,-71.67,-2.84,,,,,,877,,[details],[edit]
SSC-vian,Viana,Portugal,41.68,-8.83,,,,,"1482, 1606",,,[details],[edit]
SSC-vibc,Victoria Harbor,Canada,48.42,-123.37,vibc,vibc,,,,,,[details],[edit]
SSC-vict,Victor Harbour,Australia,-35.56,138.64,,,,,"1069, 1077",,,[details],[edit]
SSC-vieq,Vieques,United States,18.09,-65.47,"vieq, vieq2","vieq, viqu",,,,,,[details],[edit]
SSC-vies,Vieste,Italy,41.89,16.18,VI12,,,,2087,,,[details],[edit]
SSC-vigo,Vigo,Spain,42.24,-8.73,vig2,,,208,"1898, 483",1928,"2194, 2398",[details],[edit]
SSC-vike,Viker,Norway,59.04,10.95,,,,,1759,,,[details],[edit]
SSC-vikew,Viken,Sweden,56.14,12.58,,,,,2110,,,[details],[edit]
SSC-vila,Vilareal,Portugal,37.18,-7.42,,,,,1458,,,[details],[edit]
SSC-vilg,Villagarcia,Spain,42.6,-8.77,vil2,,,,1897,,,[details],[edit]
SSC-vill,Villa Sanjurjo,Morocco,35.25,-3.92,,,,,506,,,[details],[edit]
SSC-villg,Villafranca,Spain,40.44,-3.95,,,,,,878,,[details],[edit]
SSC-vils,Vilsandi,Estonia,58.38,21.82,,,,,322,,,[details],[edit]
SSC-vira,"Virac, Catanduanes",Philippines,13.58,124.23,,,,,2150,,,[details],[edit]
SSC-virg,Virginia Beach,United States,36.85,-75.97,,,,,945,,,[details],[edit]
SSC-virk,Virginia Keys,United States,25.73,-80.16,,,332.0,,"1858, 363","3035, 3219, 627","1981, 2749",[details],[edit]
SSC-visb,Visby,Sweden,57.64,18.28,,,,,2105,"3566, 879",2323,[details],[edit]
SSC-visc,Vis-Ceska Vila,Croatia,43.07,16.2,,,,,"1574, 1954",2604,2603,[details],[edit]
SSC-vise,Vise (Vise Ostrov),Russia,79.5,76.98,,,,,704,,,[details],[edit]
SSC-vish,Vishakhapatnam,India,17.68,83.28,vish,vish,35.0,157,414,2085,2447,[details],[edit]
SSC-viti,Suva_Viti_Levu,Fiji,-18.13,178.42,viti,"suva, viti",122.0,18,"1327, 976",849,2216,[details],[edit]
SSC-vivo,Vivonne Bay,Australia,-36.0,137.18,,,,,1519,,,[details],[edit]
SSC-vkfl,Vaca Key,United States,24.72,-81.11,vkfl,"akfl, vkfl",,,1701,,,[details],[edit]
SSC-vlad,Vladivostok,Russia,43.13,131.92,vlad,vlad,,,290,2630,2629,[details],[edit]
SSC-vlis,Vlissingen,Netherlands,51.44,3.6,vlis,,,,20,2240,2239,[details],[edit]
SSC-vndp,Vandenberg,United States,34.56,-120.62,,,,,,2480,,[details],[edit]
SSC-vodo,Vodopadnaya,Russia,51.73,157.99,vodo,vodo,,,,,,[details],[edit]
SSC-volo,Volos,Greece,39.38,22.93,,,,,424,,,[details],[edit]
SSC-vran,Vrangelia (Vrangelia Ostrov),Russia,70.98,-178.48,,,,,608,,,[details],[edit]
SSC-vuna,Vung Ang,Vietnam,18.08,106.28,,,,651,,,,[details],[edit]
SSC-vung,Vung Tau,Vietnam,10.34,107.07,vung,vtau,,383,1495,,,[details],[edit]
SSC-vybo,Vyborg,Russia,60.7,28.73,,,,,83,,,[details],[edit]
SSC-wagl,Waglan Island,Hong Kong,22.18,114.3,,,,,1698,,,[details],[edit]
SSC-waik,Waikelo,Indonesia,-9.39,119.22,waik,waik,346.0,418,,2931,2903,[details],[edit]
SSC-wait,Waitangi,New Zealand,-43.95,-176.56,wait,wait,128.0,79,1920,"1992, 652",1973,[details],[edit]
SSC-waji,Wajima,Japan,37.41,136.9,,,,,132,782,2308,[details],[edit]
SSC-waka,Wakkanai,Japan,45.42,141.68,waka,waka,324.0,360,1103,796,2106,[details],[edit]
SSC-wakah,Wakayama,Japan,34.22,135.15,,,,,816,,,[details],[edit]
SSC-wake,Wake Island,United States,19.29,166.62,"wake, wake2","wake, wakx",105.0,51,595,,2838,[details],[edit]
SSC-wall,Mata-Utu (Wallis island),France,-13.17,-176.1,wall,wall,,,383,,3472,[details],[edit]
SSC-walt,Walton On The Naze,United Kingdom,51.85,1.27,,,,,"1224, 666",,,[details],[edit]
SSC-walvi,Walvis Bay,Namibia,-22.95,14.5,walvi,walv,314.0,220,914,,2899,[details],[edit]
SSC-wand,Wando,South Korea,34.32,126.76,,,,,1568,,,[details],[edit]
SSC-wang,Wanganui,New Zealand,-39.95,174.98,,,,75,1621,,,[details],[edit]
SSC-warn,Warnemünde,Germany,54.17,12.1,warn,,,,"11, 53",880,2222,[details],[edit]
SSC-wava,Wachapreague,United States,37.6,-75.6,wava,wava,,,,2040,2388,[details],[edit]
SSC-wbhb,West Bay Harbour,United Kingdom,50.71,-2.76,wbhb,,,,,,,[details],[edit]
SSC-wbla,West Bank,United States,29.78,-90.42,,wbla,,,,,,[details],[edit]
SSC-wbnc,Wright_Beach,United States,34.21,-77.8,wbnc,wbnc,,,,,,[details],[edit]
SSC-wedg,Wedge Island Mooring,Australia,-35.17,136.57,,,,,1563,,,[details],[edit]
SSC-weet,Weener,Germany,53.16,7.37,,,,,,2541,2542,[details],[edit]
SSC-weip,Weipa,Australia,-12.67,141.87,,,,,"1157, 1167",3232,3231,[details],[edit]
SSC-well,Wells,United States,43.32,-70.56,,well,,,,,,[details],[edit]
SSC-west,Westport Harbour,New Zealand,-41.73,171.6,,,,74,1004,,,[details],[edit]
SSC-westa,West St. Modeste,Canada,51.6,-56.7,,,,,1278,,,[details],[edit]
SSC-westb,West Channel Pile,Australia,-38.19,144.76,,,,,1778,,,[details],[edit]
SSC-westq,West-terschelling,Netherlands,53.36,5.22,ters,,,,236,2035,2234,[details],[edit]
SSC-westz,West Tuas,Singapore,1.34,103.63,,,,,1896,,,[details],[edit]
SSC-wewa,Wewak,Papua New Guinea,-3.57,143.63,,,,63,"1304, 1620",,,[details],[edit]
SSC-weym,Weymouth,United Kingdom,50.61,-2.45,weym,,,,"1773, 251",3261,3260,[details],[edit]
SSC-whan,Whangarei Harbour (Marsden Point),New Zealand,-35.76,174.35,,,,,1065,,,[details],[edit]
SSC-whit,Whitby,United Kingdom,54.49,-0.61,whit,,,,1505,,,[details],[edit]
SSC-whitg,Whit Cacs-acp,Canada,60.75,-135.22,,,,,,882,,[details],[edit]
SSC-whya,Whyalla,Australia,-33.02,137.57,,,,,"1367, 1377, 493",,,[details],[edit]
SSC-wick,Wic,United Kingdom,58.44,-3.09,wick,,,,1109,,,[details],[edit]
SSC-wido,Wido,South Korea,35.62,126.3,,,,,1628,,,[details],[edit]
SSC-wilb,"Willapa Bay, Toke Point",United States,46.71,-123.96,wilb,wilb,,564,1354,,,[details],[edit]
SSC-wilh,Wilhelmshaven,Germany,53.53,8.12,,,,,623,2543,2544,[details],[edit]
SSC-will,Williamstown,Australia,-37.87,144.92,,,,,"1170, 93",,,[details],[edit]
SSC-willg,Williams Lake,Canada,52.24,-122.17,,,,,,883,,[details],[edit]
SSC-willx,Willis Island,Australia,-16.3,149.97,,,,,1978,,,[details],[edit]
SSC-winc,Wilmington,United States,34.23,-77.95,winc,winc,,750,396,,,[details],[edit]
SSC-wind,Windhoek,Namibia,-22.57,17.09,,,,,,2481,,[details],[edit]
SSC-wint,Winter Harbour,Canada,50.51,-129.03,"whbc, wint",whbc,,,1799,697,2164,[details],[edit]
SSC-wism,Wismar,Germany,53.9,11.46,,,,,"54, 8",,,[details],[edit]
SSC-wkal,Weeks_Bay,United States,30.42,-87.83,,wkal,,,,,,[details],[edit]
SSC-wlad,Wladyslawowo,Poland,54.8,18.42,,,,,645,2041,2348,[details],[edit]
SSC-wlgt,Wellington Harbour,New Zealand,-41.28,174.78,wlgt,wlgt,101.0,71,"221, 500","3239, 3286, 898, 923","2338, 2752",[details],[edit]
SSC-wlms,Bay Waveland Yacht Club,United States,30.33,-89.33,"wlms, wlms2",wlms,,,"1715, 1884, 2215",,,[details],[edit]
SSC-wlro,Wallaroo,Australia,-33.93,137.62,,,,,"1420, 1429",,,[details],[edit]
SSC-wons,Won San,North Korea,39.17,127.45,,,307.0,,"1007, 371",,2896,[details],[edit]
SSC-wood,Woods Hole,United States,41.52,-70.67,"wood, wood2",woma,,742,367,,,[details],[edit]
SSC-work,Workington,United Kingdom,54.65,-3.57,work,,,,1794,,,[details],[edit]
SSC-wpva,Windmill_Point,United States,37.62,-76.29,,wpva,,,,,,[details],[edit]
SSC-wpwa,Westport,United States,46.91,-124.11,"wpwa, wpwa2",wpwa,,,,,,[details],[edit]
SSC-wsdc,Washington,United States,38.87,-77.02,wsdc,wsdc,,,360,"2474, 3284, 3285, 3307, 3531, 870",2214,[details],[edit]
SSC-wslr,Whistler,Canada,50.13,-122.92,,,,,,3340,,[details],[edit]
SSC-wsrt,Westerbork Synthesis Radio Telescope,Netherlands,52.91,6.6,,,,,,884,,[details],[edit]
SSC-wstf,Westford,United States,42.61,-71.49,,,,,,881,,[details],[edit]
SSC-wtzr,Wettzell / Germany,Germany,49.14,12.88,,,,,,885,,[details],[edit]
SSC-wuda,Khawr Wudam,Oman,23.82,57.52,wuda,wuda,,,,,,[details],[edit]
SSC-wuhn,Wuhan,China,30.53,114.36,,,,,,886,,[details],[edit]
SSC-wynd,Wyndham,Australia,-15.45,128.1,,,,165,"1116, 1172",,,[details],[edit]
SSC-xiam,Xiamen,China,24.45,118.07,,,247.0,376,727,2087,2449,[details],[edit]
SSC-xish,Xi Sha,China,16.83,112.33,xish,xish,,,1745,,,[details],[edit]
SSC-xmas,Christmas Island,Kiribati,1.98,-157.47,xmas,xmas,146.0,11,"1371, 801",,2848,[details],[edit]
SSC-yabu,Yabucoa Harbor,United States,18.06,-65.83,"yabu, yobu",yabu,,734,2212,,,[details],[edit]
SSC-yaiz,Yaizu,Japan,34.87,138.33,,,,,1438,786,2142,[details],[edit]
SSC-yakt,Seismic Station Yakutsk,Russia,62.03,129.68,,,,,,887,,[details],[edit]
SSC-yaku,Yakutat,United States,59.55,-139.74,"yaku, yaku2",yaku,,570,445,,,[details],[edit]
SSC-yalo,Yalova,Turkey,40.66,29.28,,,,,2019,,,[details],[edit]
SSC-yamb,Yamba,Australia,-29.43,153.36,,,,,310,3228,3227,[details],[edit]
SSC-yang,Yang-tsi-kiang,China,30.82,122.63,,,,,1960,,,[details],[edit]
SSC-yant,Yantai,China,37.53,121.38,,,,,731,,,[details],[edit]
SSC-yapi,Yap Island,Micronesia,9.51,138.12,yapi,yapi,119.0,8,"1251, 678",,2842,[details],[edit]
SSC-yarg,Yaragadee,Australia,-29.05,115.35,,,,,,"2493, 2494, 2501, 2554",,[details],[edit]
SSC-yarm,Yarmouth,Canada,43.83,-66.13,,,,,1158,,,[details],[edit]
SSC-yava,Yavaros,Mexico,26.7,-109.52,,,,677,1290,,,[details],[edit]
SSC-yebe,Yebes,Spain,40.52,-3.09,,,,,,2482,,[details],[edit]
SSC-yell,Yell Cacs-acp,Canada,62.48,-114.48,,,,,,889,,[details],[edit]
SSC-yeon,Yeonggwang,South Korea,35.43,126.42,,,,,1924,,,[details],[edit]
SSC-yeos,Yeosu,South Korea,34.75,127.77,,,,,1155,2918,2917,[details],[edit]
SSC-yibl,Yibal,Oman,22.19,56.11,,,,,,2495,,[details],[edit]
SSC-yksp,Ykspihlaja,Finland,63.83,23.03,,,,,86,,,[details],[edit]
SSC-yoko,Yokosuka,Japan,35.29,139.65,,,,,722,,,[details],[edit]
SSC-yokot,Yokohama,Japan,35.47,139.65,,,,,"1400, 2204",,,[details],[edit]
SSC-yosi,Yosioka,Japan,41.45,140.25,,,,,1596,,,[details],[edit]
SSC-yssk,Yuzhno-sakhalinsk,Russia,47.03,142.72,,,,,,1929,,[details],[edit]
SSC-ysta,Ystad,Sweden,55.42,13.82,,,,,72,,,[details],[edit]
SSC-ytva,Yorktown,United States,37.23,-76.48,,ytva,,,597,"2968, 680",2357,[details],[edit]
SSC-yuzh,Yuzhno Kurilsk,Russia,44.02,145.87,yuzh,,90.0,,546,,2831,[details],[edit]
SSC-zada,Zadar,Croatia,44.12,15.24,,,,,"1577, 1859",2598,"2597, 2777",[details],[edit]
SSC-zamb,"Zamboanga, Mindanao",Philippines,6.9,122.07,,,,,"2175, 243",,,[details],[edit]
SSC-zambg,Lusaka,Zambia,-15.43,28.31,,,,,,2496,,[details],[edit]
SSC-zanz,Zanzibar,Tanzania,-6.15,39.18,zanz,zanz,297.0,151,1600,2615,2614,[details],[edit]
SSC-zapa,Zapara Island,Venezuela,10.97,-71.57,,,,,337,,,[details],[edit]
